"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"815","Bring that passion for supply chain predictive modeling to Chainalytics — where data is king and leads the way for… https://t.co/0nyeRAHl1h",FALSE,1,NA,2022-04-22 16:53:00,TRUE,NA,"1517547027827146752",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","Chainalytics",1,FALSE,FALSE,NA,NA
"816","Human Resources Management Software Market
View Full Article : https://t.co/YEF3GJ8fA7
.
#analytics #business #Data… https://t.co/UaJYTUM04c",FALSE,0,NA,2022-04-22 16:52:58,TRUE,NA,"1517547017475477504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JCMR_Official",0,FALSE,FALSE,NA,NA
"817","Thanks to @Oracle's partnership with @premierleague you will experience first-hand what it is to be a #football ana… https://t.co/TITihuGPOe",FALSE,0,NA,2022-04-22 16:52:44,TRUE,NA,"1517546957815779329",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>","josephgeorgec",0,FALSE,FALSE,NA,NA
"818","RT @Supriya23bh: Mr Praveen Chakravarty, Chairman of Congress’ Data Analytics dept speaks exclusively about what next in party &amp; how Congre…",FALSE,0,NA,2022-04-22 16:52:29,FALSE,NA,"1517546898395172864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RajChau98057639",92,TRUE,FALSE,NA,NA
"819","Daily US Covid Deaths by County For MA   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts… https://t.co/j9G8QpJx5T",FALSE,1,NA,2022-04-22 16:52:24,TRUE,NA,"1517546874344853505",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",1,FALSE,FALSE,NA,NA
"820","RT @njoyflyfishing: Daily US Covid Deaths by County For MD   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts #datav…",FALSE,0,NA,2022-04-22 16:52:22,FALSE,NA,"1517546869152485377",NA,"<a href=""https://script.google.com/"" rel=""nofollow"">PHDS bot mark 2</a>","PublicHealthBot",1,TRUE,FALSE,NA,NA
"821","RT @jimericson: In just a few minutes we'll discuss advantages and disadvantages of migrating to #cloud from our new report at #BIWisdom. J…",FALSE,0,NA,2022-04-22 16:52:17,FALSE,NA,"1517546848332001282",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">uCloudify's Bot for Streaming</a>","uCloudify",2,TRUE,FALSE,NA,NA
"822","In just a few minutes we'll discuss advantages and disadvantages of migrating to #cloud from our new report at… https://t.co/cxRICDaUvB",FALSE,1,NA,2022-04-22 16:52:12,TRUE,NA,"1517546825691058180",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jimericson",2,FALSE,FALSE,NA,NA
"823","RT @njoyflyfishing: Daily US Covid Deaths by County For ME   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts #datav…",FALSE,0,NA,2022-04-22 16:51:58,FALSE,NA,"1517546766291320833",NA,"<a href=""https://script.google.com/"" rel=""nofollow"">PHDS bot mark 2</a>","PublicHealthBot",1,TRUE,FALSE,NA,NA
"824","RT @njoyflyfishing: Daily US Covid Deaths by County For LA   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts #datav…",FALSE,0,NA,2022-04-22 16:51:41,FALSE,NA,"1517546693532827648",NA,"<a href=""https://script.google.com/"" rel=""nofollow"">PHDS bot mark 2</a>","PublicHealthBot",1,TRUE,FALSE,NA,NA
"825","… service that makes it easy to discover, prepare, and combine data for analytics, machine learning, and applicatio… https://t.co/kZz9Wg5nrc",FALSE,0,"AWSBlogs",2022-04-22 16:51:32,TRUE,"1517546654165086209","1517546655654023168","1341466035850006532","<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">AWS Blogs</a>","AWSBlogs",0,FALSE,FALSE,NA,NA
"826","Excerpt: Data lakes, business intelligence, operational analytics, and data warehousing share a common core charact… https://t.co/f8GwGB6ac6",FALSE,0,"AWSBlogs",2022-04-22 16:51:31,TRUE,"1517546584749322241","1517546654165086209","1341466035850006532","<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">AWS Blogs</a>","AWSBlogs",0,FALSE,FALSE,NA,NA
"827","Great talking #data at the #CIOchat.

MyView: Making business decisions based on data is hard work. You must unders… https://t.co/Ahu7DG8ihW",FALSE,7,NA,2022-04-22 16:51:31,TRUE,NA,"1517546651463860237",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ddkirsch",0,FALSE,FALSE,NA,NA
"828","RT @jessica_xls: For those in the UK 🇬🇧 or moving there soon, check out this thread for FREE Tech skills bootcamps ranging from Software De…",FALSE,0,NA,2022-04-22 16:51:18,FALSE,NA,"1517546600054276096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WittyJerryO",108,TRUE,FALSE,NA,NA
"829","RT @DomainFQ: .
Domain Name For Sale

https://t.co/5amF2JZyIg

#Zindi #data #technology #datascience 
#business #tech #bigdata #dataanalyti…",FALSE,0,NA,2022-04-22 16:51:11,FALSE,NA,"1517546570404995072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ReallyServices",5,TRUE,FALSE,NA,NA
"830","RT @a_peterman: +3 #GenderJobs in Gender Equity Division at @gatesfoundation [Seattle based] 👇🏾

1: SPO Gender Data &amp; Insights: https://t.c…",FALSE,0,NA,2022-04-22 16:50:55,FALSE,NA,"1517546504537489409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_ChristinaBoyes",7,TRUE,FALSE,NA,NA
"831","RT @njoyflyfishing: Daily US Covid Deaths by County For LA   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts #datav…",FALSE,0,NA,2022-04-22 16:50:45,FALSE,NA,"1517546461805830146",NA,"<a href=""https://script.google.com/"" rel=""nofollow"">PHDS bot mark 2</a>","PublicHealthBot",1,TRUE,FALSE,NA,NA
"832","RT @Supriya23bh: Mr Praveen Chakravarty, Chairman of Congress’ Data Analytics dept speaks exclusively about what next in party &amp; how Congre…",FALSE,0,NA,2022-04-22 16:50:35,FALSE,NA,"1517546419913166848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beocelinjoseph",92,TRUE,FALSE,NA,NA
"833","Converseon applies predictive analytics to conversation data https://t.co/oRD0qfmHDz",FALSE,0,NA,2022-04-22 16:50:35,FALSE,NA,"1517546417442676737",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","advertongue",0,FALSE,FALSE,NA,NA
"834","Daily US Covid Deaths by County For MD   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts… https://t.co/UOk9gDsFPI",FALSE,1,NA,2022-04-22 16:50:22,TRUE,NA,"1517546364019740682",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",1,FALSE,FALSE,NA,NA
"835","All purposes of fossil fuel consumption need to be tested, to see whether or not each and every purpose is necessar… https://t.co/sgW1fXWpBd",FALSE,0,"JudeGoldforster",2022-04-22 16:50:19,TRUE,"1517546349918576647","1517546352175194113","1328519071","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JudeGoldforster",0,FALSE,FALSE,NA,NA
"836","Are you looking for more information on #DataVault2. Are you looking to learn #DataVault or just want to find out m… https://t.co/idQ2oWlhBZ",FALSE,0,NA,2022-04-22 16:50:00,TRUE,NA,"1517546272651202560",NA,"<a href=""https://www.semrush.com/"" rel=""nofollow"">Semrush Social Media Tool</a>","DataVault_UK",0,FALSE,FALSE,NA,NA
"837","RT @gmcurio: The launch of GM Curio Discord Bot is finally here! 🤖🎉

Powered by @curiotools, GM Curio gives you real-time analytics data fo…",FALSE,0,NA,2022-04-22 16:50:00,FALSE,NA,"1517546270214090754",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DangerousNFTs",5,TRUE,FALSE,NA,NA
"838","RT @jmefromtheblock: I GOT THE JOB!! 🥳🙏🏼

On November 23rd I began my Google Data Analytics course. I completed and received my certificate…",FALSE,0,NA,2022-04-22 16:49:31,FALSE,NA,"1517546151402262530",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bianca_lashae",86,TRUE,FALSE,NA,NA
"839","RT @Supriya23bh: Mr Praveen Chakravarty, Chairman of Congress’ Data Analytics dept speaks exclusively about what next in party &amp; how Congre…",FALSE,0,NA,2022-04-22 16:48:43,FALSE,NA,"1517545949987414020",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","vyomesh_shukla",92,TRUE,FALSE,NA,NA
"840","RT @Supriya23bh: Mr Praveen Chakravarty, Chairman of Congress’ Data Analytics dept speaks exclusively about what next in party &amp; how Congre…",FALSE,0,NA,2022-04-22 16:48:31,FALSE,NA,"1517545897059520512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ravidevt",92,TRUE,FALSE,NA,NA
"841","Daily US Covid Deaths by County For MD   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts… https://t.co/c2WN4vSzc7",FALSE,1,NA,2022-04-22 16:48:29,TRUE,NA,"1517545892038922240",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",1,FALSE,FALSE,NA,NA
"842","RT @Renz_BDAO: WHAT IS PLAYCORE? 🧵

Playcore is your Bloomberg for Blockchain Gaming. It is an analytics and content aggregator for anythin…",FALSE,0,NA,2022-04-22 16:48:27,FALSE,NA,"1517545881570054144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Rsa_3DArt",164,TRUE,FALSE,NA,NA
"843","Celebrate Earth Day with @Aunalytics and Daybreak for Financial Institutions. Using AI powered data analytics to mo… https://t.co/xwfMcqBhtg",FALSE,0,NA,2022-04-22 16:48:26,TRUE,NA,"1517545875656126467",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","Aunalytics",0,FALSE,FALSE,NA,NA
"844","RT @xjhacking: Very very good material on SAC Data Modeling in week #1 of this new openSAP course for SAC. 👍 Check it out! #SAPAnalyticsClo…",FALSE,0,NA,2022-04-22 16:47:57,FALSE,NA,"1517545756508540929",NA,"<a href=""https://twitterrific.com/ios"" rel=""nofollow"">Twitterrific for iOS</a>","mSAPBI",2,TRUE,FALSE,NA,NA
"845","RT @AWS_Partners: Scalable &amp; rapid ERP analytics with @PalantirTech HyperAuto on #AWS: https://t.co/FFbADYt2Sr https://t.co/ajlnbC5tlZ",FALSE,0,NA,2022-04-22 16:47:45,FALSE,NA,"1517545706390704130",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArnulfoVanegas5",14,TRUE,FALSE,NA,NA
"846","RT @a_peterman: +3 #GenderJobs in Gender Equity Division at @gatesfoundation [Seattle based] 👇🏾

1: SPO Gender Data &amp; Insights: https://t.c…",FALSE,0,NA,2022-04-22 16:47:20,FALSE,NA,"1517545599188434944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Val_Mueller_ASU",7,TRUE,FALSE,NA,NA
"847","RT @thealinapenny: @JEREforlife Thank you so much!!! And absolutely. I actually got my start in a free Digital Marketing &amp; Data Analytics A…",FALSE,0,NA,2022-04-22 16:47:18,FALSE,NA,"1517545593735991296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Konka_Masuku",38,TRUE,FALSE,NA,NA
"848","RT @jessica_xls: For those in the UK 🇬🇧 or moving there soon, check out this thread for FREE Tech skills bootcamps ranging from Software De…",FALSE,0,NA,2022-04-22 16:47:14,FALSE,NA,"1517545577160089602",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kokostyv",108,TRUE,FALSE,NA,NA
"849","RT @jmefromtheblock: I GOT THE JOB!! 🥳🙏🏼

On November 23rd I began my Google Data Analytics course. I completed and received my certificate…",FALSE,0,NA,2022-04-22 16:46:46,FALSE,NA,"1517545459052654592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Amishleeeee",86,TRUE,FALSE,NA,NA
"850","RT @SmartCryptoNew1: 💢 @Netzeroprotocol is the new recipient of @Chainlink Community Grant Program

💢 This grant will fund the development…",FALSE,0,NA,2022-04-22 16:46:21,FALSE,NA,"1517545351326371840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marjalinOJ",36,TRUE,FALSE,NA,NA
"851","RT @Supriya23bh: Mr Praveen Chakravarty, Chairman of Congress’ Data Analytics dept speaks exclusively about what next in party &amp; how Congre…",FALSE,0,NA,2022-04-22 16:45:57,FALSE,NA,"1517545251430440966",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mohammadakmalk1",92,TRUE,FALSE,NA,NA
"852","Less than a week away: ""Insider Tips for Maximizing the Value of Your Google Analytics Data"" Webinar. Join us!… https://t.co/ObTJdZj4ml",FALSE,0,NA,2022-04-22 16:45:46,TRUE,NA,"1517545207457275905",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","MediaHorizons",0,FALSE,FALSE,NA,NA
"853","RT @RidwanOdunlami2: Are you still afraid of investing in crypto because you are not a data analyst or not into Tech?

By using TOBASE you…",FALSE,0,NA,2022-04-22 16:45:41,FALSE,NA,"1517545185756000257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","honeydieep",83,TRUE,FALSE,NA,NA
"854","Daily US Covid Deaths by County For ME   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts… https://t.co/2HfZBkYnuN",FALSE,2,NA,2022-04-22 16:44:47,TRUE,NA,"1517544960806989824",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",1,FALSE,FALSE,NA,NA
"855","RT @jessica_xls: For those in the UK 🇬🇧 or moving there soon, check out this thread for FREE Tech skills bootcamps ranging from Software De…",FALSE,0,NA,2022-04-22 16:44:45,FALSE,NA,"1517544952439492608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lex35385021",108,TRUE,FALSE,NA,NA
"856","RT @Sheraj99: Data Science Cheat-Sheet 2.0. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #Tens…",FALSE,0,NA,2022-04-22 16:44:38,FALSE,NA,"1517544921799999489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","a_zabelsky",17,TRUE,FALSE,NA,NA
"857","DATA ANALYTICS INTERNSHIP OPPORTUNITY. Student Affairs at WashU is currently seeking data savvy graduate students w… https://t.co/VQbDYZbpjb",FALSE,0,NA,2022-04-22 16:44:10,TRUE,NA,"1517544801704493058",NA,"<a href=""http://www.symplicity.com/career_services_manager_csm"" rel=""nofollow"">Symplicity CSM</a>","Career_Brown",0,FALSE,FALSE,NA,NA
"858","Symbiosis Statistical Institute is organizing a Career Enhancement Session on SQL and Database Management which is… https://t.co/m6RT9CsFID",FALSE,4,NA,2022-04-22 16:43:52,TRUE,NA,"1517544727813697536",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Symbiosis_SSI",1,FALSE,FALSE,NA,NA
"859","RT @Sheraj99: Data Science Cheat-Sheet 2.0. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #Tens…",FALSE,0,NA,2022-04-22 16:43:21,FALSE,NA,"1517544596372344832",NA,"<a href=""https://yathinbabu.github.io"" rel=""nofollow"">xael bot</a>","xaelbot",17,TRUE,FALSE,NA,NA
"860","RT @Sheraj99: Data Science Cheat-Sheet 2.0. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #Tens…",FALSE,0,NA,2022-04-22 16:43:20,FALSE,NA,"1517544593012711425",NA,"<a href=""https://hubofco.de"" rel=""nofollow"">hubofml</a>","hubofml",17,TRUE,FALSE,NA,NA
"861","Daily US Covid Deaths by County For LA   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts… https://t.co/WbF3ve85dZ",FALSE,1,NA,2022-04-22 16:43:15,TRUE,NA,"1517544572598898688",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",1,FALSE,FALSE,NA,NA
"862","RT @Sheraj99: Data Science Cheat-Sheet 2.0. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #Tens…",FALSE,0,NA,2022-04-22 16:43:14,FALSE,NA,"1517544569239482369",NA,"<a href=""https://github.com/lina2497"" rel=""nofollow"">Python Data Science Tweets</a>","py_data_sci",17,TRUE,FALSE,NA,NA
"863","Nielsen is Annual Marketing Report Uncovers Only 26% of Global Marketer https://t.co/5Iv33xbQqq",FALSE,0,NA,2022-04-22 16:43:01,FALSE,NA,"1517544512851226624",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","MarcoD_NYC",0,FALSE,FALSE,NA,NA
"864","Data #analytics can help your health care organization improve patient care and make more informed decision-making.… https://t.co/8ALQx2hThg",FALSE,0,NA,2022-04-22 16:42:58,TRUE,NA,"1517544499890688000",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Domotalk",0,FALSE,FALSE,NA,NA
"865","RT @CardanoThor: @itsgnds @CNFTJungle Yeah, I personally prefer Jungle for a few different reasons 😅

- True (mathematical) rarity over art…",FALSE,0,NA,2022-04-22 16:42:10,FALSE,NA,"1517544300669595648",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MrKryptomancer",1,TRUE,FALSE,NA,NA
"866","RT @AWS_Partners: Scalable &amp; rapid ERP analytics with @PalantirTech HyperAuto on #AWS: https://t.co/FFbADYt2Sr https://t.co/ajlnbC5tlZ",FALSE,0,NA,2022-04-22 16:41:39,FALSE,NA,"1517544170658963457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FatawuIssaka6",14,TRUE,FALSE,NA,NA
"867","With its ability to collect data and analyze huge amounts of data, and its capacity to predict future trends and au… https://t.co/qxmLFeC7TD",FALSE,0,NA,2022-04-22 16:41:33,TRUE,NA,"1517544147116244995",NA,"<a href=""https://www.semrush.com/"" rel=""nofollow"">Semrush Social Media Tool</a>","ViAnalytics",1,FALSE,FALSE,NA,NA
"868","Excited for tomorrow's edition of Cubic Analytics, analyzing new data &amp; charts in each of the 3 key pillars:
• Macr… https://t.co/SIEZwd5I4a",FALSE,2,NA,2022-04-22 16:41:33,TRUE,NA,"1517544143505006593",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CalebFranzen",0,FALSE,FALSE,NA,NA
"869","Daily US Covid Deaths by County For LA   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts… https://t.co/Fs1dTdxlCz",FALSE,1,NA,2022-04-22 16:41:27,TRUE,NA,"1517544122118144002",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",1,FALSE,FALSE,NA,NA
"870","RT @njoyflyfishing: Daily US Covid Deaths by County For KY   2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts #datav…",FALSE,0,NA,2022-04-22 16:41:09,FALSE,NA,"1517544044435488769",NA,"<a href=""https://script.google.com/"" rel=""nofollow"">PHDS bot mark 2</a>","PublicHealthBot",2,TRUE,FALSE,NA,NA
